id,label,statement,subject,speaker,state_info,party_affiliation
cd4602a1986,0,more than 30 cents of every state tax dollar goes to medicaid.,"debt,disability,economy,families,government-efficiency,health-care,medicaid,poverty,state-budget,state-finances,taxes",elizabeth-roberts,rhode island,democrat
ef8ca1a5f68,0,"in the last 29 months, our economy has produced about 4.5 million private-sector jobs.","economy,jobs",bill-clinton,arkansas,democrat
f8f34a28f5f,1,"in 2006, i went out and authored a letter with 24 other senators asking for major reform of freddie and fannie, warning of a meltdown and a bubble in the housing market.","candidates-biography,economy,financial-regulation,housing",rick-santorum,pennsylvania,republican
71e88f6cc2f,0,(bill) nelson voted for billions in wasteful spending earmarks like the bridge to nowhere.,"federal-budget,transportation",george-lemieux,florida,republican
e3ca7d187cf,1,says u.s. rep. charles bass wants to privatize social security.,social-security,ann-mclane-kuster,new hampshire,democrat
774ed68b8af,1,there hasnt been a republican in the legislature or the city council in providence in over 30 years.,elections,bernard-jackvony,rhode island,republican
18c563ed93b,1,"says 1,000 world war ii veterans die every day.",veterans,david-dewhurst,texas,republican
82c509e9bfd,1,"one of the key things about leonard lance is that in 2008, when you look at [the] project vote smart website, he was not for guns. now he has gone too far to the right, saying that you can carry concealed weapons in national parks.","candidates-biography,guns",upendra-chivukula,new jersey,democrat
fce473c5d56,1,the tax burden on virginia families was lower under tim kaine than under george allen.,"families,taxes",tim-kaine,virginia,democrat
610918e2dcf,1,floridas regulations on the payday lending industry are stronger than almost any other state.,"congress,financial-regulation,government-regulation,poverty",patrick-murphy,florida,democrat
11d5014e9a3,1,the atlanta beltline paid nearly $3.5 million for less than a quarter-acre.,government-efficiency,john-sherman,non-define,none
5c3fbc1beff,1,"says u.s. rep. nancy pelosi said, employers cutting hours is a good thing. it then gives that person time to pursue their dreams and passions.",fake-news,turning-point-usa,non-define,organization
e4541eed366,1,says the obama administration plans to ban all weapons for u.s. citizens through international treaties.,"foreign-policy,guns",chain-email,non-define,none
4737c4eec88,1,says as secretary of state she was reserving judgment about the trans-pacific partnership and hoped it would be the gold standard.,trade,hillary-clinton,new york,democrat
6d4dff588e8,0,"for decades, the states gas tax has been among the highest in the nation.","taxes,transportation",scott-walker,wisconsin,republican
d6d174c83ef,1,this is the true picture of milwaukees renaissance after 12 years of mayor tom barretts leadership.,"city-government,housing,poverty,public-safety,urban",bob-donovan,wisconsin,none
4990d8404e9,0,"since 2009, the ohio republican party has made more contacts with voters nearly 6.6 million than any other gop state organization in the nation.",job-accomplishments,kevin-dewine,ohio,republican
f4f35b211ac,1,"shelby county donated im sorry, gave 44 schools to the city of memphis.","education,infrastructure",chris-thomas,tennessee,republican
3bca3c579fc,1,the obama administration just issued instructions that terrorism training should not involve any reference to islam.,"homeland-security,islam,new-hampshire-2012,religion",newt-gingrich,georgia,republican
1319b643105,1,"statistics show that more people at this time telecommute than they ride carpools, mass transit, bicycle or walk.",transportation,debbie-dooley,georgia,tea-party-member
203eb6bf5fb,0,the no. 1 cause of childhood deaths is preventable accidents.,"children,public-health,public-safety",nationwide,ohio,none
7d6a1d45095,1,says mark pryorcut medicare to pay for obamacare.,"health-care,medicare",tom-cotton,arkansas,republican
ef081ea4ff8,1,says the oil industry subsidies that president barack obama is attacking dont exist,"energy,taxes",bill-johnson,ohio,republican
6121aa8152c,1,martin luther king jr. was a republican.,"civil-rights,history",philip-van-cleave,virginia,organization
a16916ac9e6,0,massachusetts schools are ranked no. 1 of all 50 states.,"debates,education,states",mitt-romney,massachusetts,republican
a52f595b3ff,1,"says u.s. rep. tammy baldwin, a candidate for senate, supports raising taxes by $858 billion.","message-machine-2012,taxes",us-chamber-commerce,non-define,none
e747d1c3993,1,says federal law enforcement officers cut off questioning of the christmas day underwear bomber by giving him a miranda warning after 30 minutes of questioning.,"crime,homeland-security,legal-issues,terrorism,abc-news-week",rudy-giuliani,new york,republican
95cdde2317e,1,says transportation secretary ray lahood will force you to stop using your cell phone while driving.,"public-safety,pundits,technology,transportation",lars-larson,oregon,none
da2863cf01b,1,hydrogen sulfide . . . [was] used in the genocide of jews in germany.,"environment,government-regulation,public-health,public-safety,science",michael-chippendale,rhode island,republican
f8fa109d957,0,says will rasmussen falsely claimed he had lived in the west linn district for about a year.,"candidates-biography,ethics",promote-oregon-leadership-pac-oregon-house-republi,oregon,republican
4ac9953b41c,1,voter fraud provided a portion of the margin of victory of democrat john lehman over republican sen. van wanggaard in a state senate recall election.,elections,robin-vos,wisconsin,republican
0cf317099aa,1,"secretly, unbeknownst to members of congress, over $105 billion was hidden in the obamacare legislation.","federal-budget,health-care",michele-bachmann,minnesota,republican
f5e6d2b05df,1,on which team hes rooting for in the world series.,"baseball,recreation",barack-obama,illinois,democrat
3069dd5664e,0,"says mitt romney had millions in the cayman islands, a tax haven.","message-machine-2012,taxes",barack-obama,illinois,democrat
36ffc8d5c60,1,"in georgia, hard-earned lottery dollars are doled out to the scion[s] of wealthy families.",education,rainbowpush-coalition,non-define,democrat
8c8a800a36c,0,"mitt romney opposed the gun lobby, even ronald reagan.",guns,log-cabin-republicans,non-define,none
e4f48660438,1,"promotes a chart saying that barack obama has increased the debt by 16 percent, compared to george w. bush, who increased it by 115 percent.","deficit,federal-budget,history",nancy-pelosi,california,democrat
5b91f09ef28,0,"we're spending $1.6 billion for all of latin america in terms of aid and assistance, a fraction of what we're spending in iraq, the $500 billion we've spent there",foreign-policy,chris-dodd,connecticut,democrat
3ae6b40d42b,1,says u.s. senate candidate joni ernst signed a pledge that protects tax breaks for companies that ship jobs overseas.,"corporations,taxes",next-generation-climate-action-committee,non-define,democrat
ce819bbde6e,1,says there are a half a trillion dollars in cuts to medicare that are going to go in place as a result of health care reform.,"health-care,medicare",jim-renacci,ohio,republican
e7f10fce620,1,"rather than prioritize and pass ethics reform measures to restore trust in state government, (democrats) sat on their hands and did nothing when they were the majority.",ethics,gagop,non-define,republican
b0d25d85da7,1,barack obama is the first president to terminate americas ability to put a man in space.,"history,space",chain-email,non-define,none
e2c8a8b4391,1,"the congressional budget office has this economic model where they measure the economy going forward, and they are now telling us that the entire economy crashes in the year 2037 because their computer simulation cant conceive of any way in which the u.s. economy can continue.",economy,paul-ryan,wisconsin,republican
5beabc0c824,1,president obama has spent over $2 million in legal fees defending lawsuits about his birth certificate.,obama-birth-certificate,donald-trump,new york,republican
9dafd128e34,1,gerry connolly and his fellow democrats went on a spending spree and now their credit card is maxed out.,"deficit,federal-budget",national-republican-congressional-committee,non-define,republican
5ba6aaf5182,1,brock turners early release will be a regular occurrence if prop. 57 passes.,"crime,criminal-justice",stop-57-campaign,california,organization
0e96c6b1edc,1,"an iowa policy ""provides for a state round up of iowa citizens who might be exposed to the swine flu virus.""",health-care,chain-email,non-define,none
76b2fd638da,0,republican candidate for georgia governor dabbled in birther conspiracy theories.,obama-birth-certificate,liberal-bloggers,non-define,democrat
138ad4ca6ff,0,massachusetts sen. scott brown shows someone can be bipartisan in congress because he votes about 66 percent with his own party.,"bipartisanship,congress,voting-record",brendan-doherty,rhode island,republican
